"","Network","Show_Name","dct_values","period"
"175","BRVO","BLOOD SWEAT HEELS",-0.350158611949142,75
"176","BRVO","BLOOD SWEAT HEELS",-0.302420416690849,76
"177","BRVO","BLOOD SWEAT HEELS",-0.25459352598796,77
"178","BRVO","BLOOD SWEAT HEELS",-0.206884199047133,78
"179","BRVO","BLOOD SWEAT HEELS",-0.159497636828434,79
"180","BRVO","BLOOD SWEAT HEELS",-0.112637155518777,80
"181","BRVO","BLOOD SWEAT HEELS",-0.0665033680466524,81
"182","BRVO","BLOOD SWEAT HEELS",-0.0212933768842197,82
"183","BRVO","BLOOD SWEAT HEELS",0.0228000186623496,83
"184","BRVO","BLOOD SWEAT HEELS",0.0655890975311484,84
"185","BRVO","BLOOD SWEAT HEELS",0.106891971278561,85
"186","BRVO","BLOOD SWEAT HEELS",0.146533314758534,86
"187","BRVO","BLOOD SWEAT HEELS",0.18434507021072,87
"188","BRVO","BLOOD SWEAT HEELS",0.220167121966837,88
"189","BRVO","BLOOD SWEAT HEELS",0.253847939101098,89
"190","BRVO","BLOOD SWEAT HEELS",0.285245183477943,90
"191","BRVO","BLOOD SWEAT HEELS",0.314226280787421,91
"192","BRVO","BLOOD SWEAT HEELS",0.340668952305489,92
"193","BRVO","BLOOD SWEAT HEELS",0.364461705272136,93
"194","BRVO","BLOOD SWEAT HEELS",0.385504279944374,94
"195","BRVO","BLOOD SWEAT HEELS",0.403708051552784,95
"196","BRVO","BLOOD SWEAT HEELS",0.41899638556914,96
"197","BRVO","BLOOD SWEAT HEELS",0.431304944877557,97
"198","BRVO","BLOOD SWEAT HEELS",0.440581947632234,98
"199","BRVO","BLOOD SWEAT HEELS",0.446788374780281,99
"200","BRVO","BLOOD SWEAT HEELS",0.449898126427465,100
"201","BRVO","FASHION QUEENS",-1,1
"202","BRVO","FASHION QUEENS",-0.999690779365151,2
"203","BRVO","FASHION QUEENS",-0.999070637617121,3
"204","BRVO","FASHION QUEENS",-0.998136183392732,4
"205","BRVO","FASHION QUEENS",-0.996882353590321,5
"206","BRVO","FASHION QUEENS",-0.995302441987637,6
"207","BRVO","FASHION QUEENS",-0.993388137209807,7
"208","BRVO","FASHION QUEENS",-0.991129569886266,8
"209","BRVO","FASHION QUEENS",-0.988515368796286,9
"210","BRVO","FASHION QUEENS",-0.985532725764594,10
"211","BRVO","FASHION QUEENS",-0.982167469031183,11
"212","BRVO","FASHION QUEENS",-0.978404144783298,12
"213","BRVO","FASHION QUEENS",-0.974226106502481,13
"214","BRVO","FASHION QUEENS",-0.969615611746132,14
"215","BRVO","FASHION QUEENS",-0.964553925950926,15
"216","BRVO","FASHION QUEENS",-0.959021432815146,16
"217","BRVO","FASHION QUEENS",-0.95299775078819,17
"218","BRVO","FASHION QUEENS",-0.946461855169136,18
"219","BRVO","FASHION QUEENS",-0.939392205291304,19
"220","BRVO","FASHION QUEENS",-0.93176687624716,20
"221","BRVO","FASHION QUEENS",-0.923563694587798,21
"222","BRVO","FASHION QUEENS",-0.91476037741276,22
"223","BRVO","FASHION QUEENS",-0.905334674250416,23
"224","BRVO","FASHION QUEENS",-0.895264511115761,24
"225","BRVO","FASHION QUEENS",-0.884528136121601,25
"226","BRVO","FASHION QUEENS",-0.873104266010663,26
"227","BRVO","FASHION QUEENS",-0.860972232970525,27
"228","BRVO","FASHION QUEENS",-0.848112131089879,28
"229","BRVO","FASHION QUEENS",-0.834504961814256,29
"230","BRVO","FASHION QUEENS",-0.820132777760872,30
"231","BRVO","FASHION QUEENS",-0.804978824257364,31
"232","BRVO","FASHION QUEENS",-0.789027677975905,32
"233","BRVO","FASHION QUEENS",-0.77226538204402,33
"234","BRVO","FASHION QUEENS",-0.754679577025627,34
"235","BRVO","FASHION QUEENS",-0.736259627180549,35
"236","BRVO","FASHION QUEENS",-0.716996741427563,36
"237","BRVO","FASHION QUEENS",-0.696884088455917,37
"238","BRVO","FASHION QUEENS",-0.675916905451358,38
"239","BRVO","FASHION QUEENS",-0.654092599927088,39
"240","BRVO","FASHION QUEENS",-0.63141084417582,40
"241","BRVO","FASHION QUEENS",-0.607873661886959,41
"242","BRVO","FASHION QUEENS",-0.583485506502858,42
"243","BRVO","FASHION QUEENS",-0.558253330919916,43
"244","BRVO","FASHION QUEENS",-0.532186648172949,44
"245","BRVO","FASHION QUEENS",-0.50529758277679,45
"246","BRVO","FASHION QUEENS",-0.477600912434344,46
"247","BRVO","FASHION QUEENS",-0.449114099858516,47
"248","BRVO","FASHION QUEENS",-0.419857314493179,48
"249","BRVO","FASHION QUEENS",-0.38985344395808,49
"250","BRVO","FASHION QUEENS",-0.359128095082841,50
"251","BRVO","FASHION QUEENS",-0.327709584435513,51
"252","BRVO","FASHION QUEENS",-0.2956289182929,52
"253","BRVO","FASHION QUEENS",-0.262919762041104,53
"254","BRVO","FASHION QUEENS",-0.229618399036531,54
"255","BRVO","FASHION QUEENS",-0.195763678999116,55
"256","BRVO","FASHION QUEENS",-0.161396956051099,56
"257","BRVO","FASHION QUEENS",-0.12656201655575,57
"258","BRVO","FASHION QUEENS",-0.0913049969509502,58
"259","BRVO","FASHION QUEENS",-0.0556742918124087,59
"260","BRVO","FASHION QUEENS",-0.0197204524204998,60
"261","BRVO","FASHION QUEENS",0.0165039238575004,61
"262","BRVO","FASHION QUEENS",0.0529443130207445,62
"263","BRVO","FASHION QUEENS",0.0895443923395087,63
"264","BRVO","FASHION QUEENS",0.126246176292317,64
"265","BRVO","FASHION QUEENS",0.162990160084469,65
"266","BRVO","FASHION QUEENS",0.199715470265596,66
"267","BRVO","FASHION QUEENS",0.236360021935085,67
"268","BRVO","FASHION QUEENS",0.272860681996742,68
"269","BRVO","FASHION QUEENS",0.309153437899298,69
"270","BRVO","FASHION QUEENS",0.345173571275931,70
"271","BRVO","FASHION QUEENS",0.380855835875707,71
"272","BRVO","FASHION QUEENS",0.416134639161053,72
"273","BRVO","FASHION QUEENS",0.450944226929559,73
"274","BRVO","FASHION QUEENS",0.485218870304643,74
"275","BRVO","FASHION QUEENS",0.518893054428912,75
"276","BRVO","FASHION QUEENS",0.551901668184998,76
"277","BRVO","FASHION QUEENS",0.584180194263276,77
"278","BRVO","FASHION QUEENS",0.615664898892369,78
"279","BRVO","FASHION QUEENS",0.646293020547589,79
"280","BRVO","FASHION QUEENS",0.676002956954588,80
"281","BRVO","FASHION QUEENS",0.704734449710226,81
"282","BRVO","FASHION QUEENS",0.732428765849543,82
"283","BRVO","FASHION QUEENS",0.759028875698054,83
"284","BRVO","FASHION QUEENS",0.784479626360371,84
"285","BRVO","FASHION QUEENS",0.808727910211732,85
"286","BRVO","FASHION QUEENS",0.831722827775653,86
"287","BRVO","FASHION QUEENS",0.85341584439135,87
"288","BRVO","FASHION QUEENS",0.873760940095949,88
"289","BRVO","FASHION QUEENS",0.892714752171267,89
"290","BRVO","FASHION QUEENS",0.910236709831136,90
"291","BRVO","FASHION QUEENS",0.926289160553679,91
"292","BRVO","FASHION QUEENS",0.940837487593199,92
"293","BRVO","FASHION QUEENS",0.953850218238758,93
"294","BRVO","FASHION QUEENS",0.965299122420138,94
"295","BRVO","FASHION QUEENS",0.975159301297151,95
"296","BRVO","FASHION QUEENS",0.98340926550542,96
"297","BRVO","FASHION QUEENS",0.990031002769412,97
"298","BRVO","FASHION QUEENS",0.99501003463303,98
"299","BRVO","FASHION QUEENS",0.998335462097764,99
"300","BRVO","FASHION QUEENS",1,100
"301","BRVO","GGD",1,1
"302","BRVO","GGD",0.999102713685118,2
"303","BRVO","GGD",0.997308761403595,3
"304","BRVO","GGD",0.994619384286178,4
"305","BRVO","GGD",0.991036445110097,5
"306","BRVO","GGD",0.98656242958374,6
"307","BRVO","GGD",0.981200448038232,7
"308","BRVO","GGD",0.974954237508116,8
"309","BRVO","GGD",0.967828164178613,9
"310","BRVO","GGD",0.9598272261729,10
"311","BRVO","GGD",0.950957056648603,11
"312","BRVO","GGD",0.941223927168799,12
"313","BRVO","GGD",0.930634751308919,13
"314","BRVO","GGD",0.919197088457419,14
"315","BRVO","GGD",0.906919147764441,15
"316","BRVO","GGD",0.89380979218951,16
"317","BRVO","GGD",0.879878542596557,17
"318","BRVO","GGD",0.865135581841228,18
"319","BRVO","GGD",0.849591758793452,19
"320","BRVO","GGD",0.833258592235751,20
"321","BRVO","GGD",0.816148274575634,21
"322","BRVO","GGD",0.798273675309157,22
"323","BRVO","GGD",0.77964834417083,23
"324","BRVO","GGD",0.760286513904366,24
"325","BRVO","GGD",0.740203102587767,25
"326","BRVO","GGD",0.719413715445884,26
"327","BRVO","GGD",0.697934646083298,27
"328","BRVO","GGD",0.675782877070844,28
"329","BRVO","GGD",0.652976079819239,29
"330","BRVO","GGD",0.629532613674417,30
"331","BRVO","GGD",0.605471524170154,31
"332","BRVO","GGD",0.580812540375137,32
"333","BRVO","GGD",0.555576071273321,33
"334","BRVO","GGD",0.529783201118642,34
"335","BRVO","GGD",0.503455683707559,35
"336","BRVO","GGD",0.476615935515438,36
"337","BRVO","GGD",0.449287027646001,37
"338","BRVO","GGD",0.421492676546297,38
"339","BRVO","GGD",0.393257233442963,39
"340","BRVO","GGD",0.36460567245978,40
"341","BRVO","GGD",0.335563577380023,41
"342","BRVO","GGD",0.306157127021918,42
"343","BRVO","GGD",0.276413079199443,43
"344","BRVO","GGD",0.246358753245908,44
"345","BRVO","GGD",0.216022011082061,45
"346","BRVO","GGD",0.185431236815949,46
"347","BRVO","GGD",0.15461531486646,47
"348","BRVO","GGD",0.123603606608079,48
"349","BRVO","GGD",0.0924259255394906,49
"350","BRVO","GGD",0.0611125109842225,50
"351","BRVO","GGD",0.0296940003368991,51
"352","BRVO","GGD",-0.00179860012568789,52
"353","BRVO","GGD",-0.0333339458439931,53
"354","BRVO","GGD",-0.0648803859555294,54
"355","BRVO","GGD",-0.0964059966192766,55
"356","BRVO","GGD",-0.127878615643629,56
"357","BRVO","GGD",-0.159265878371299,57
"358","BRVO","GGD",-0.190535254769521,58
"359","BRVO","GGD",-0.221654087668537,59
"360","BRVO","GGD",-0.252589632086437,60
"361","BRVO","GGD",-0.283309095573548,61
"362","BRVO","GGD",-0.313779679504874,62
"363","BRVO","GGD",-0.343968621244573,63
"364","BRVO","GGD",-0.373843237102246,64
"365","BRVO","GGD",-0.403370965996601,65
"366","BRVO","GGD",-0.432519413738583,66
"367","BRVO","GGD",-0.461256397842068,67
"368","BRVO","GGD",-0.489549992767453,68
"369","BRVO","GGD",-0.517368575500074,69
"370","BRVO","GGD",-0.544680871363144,70
"371","BRVO","GGD",-0.571455999962169,71
"372","BRVO","GGD",-0.597663521156073,72
"373","BRVO","GGD",-0.623273480948594,73
"374","BRVO","GGD",-0.648256457191868,74
"375","BRVO","GGD",-0.672583604993702,75
"376","BRVO","GGD",-0.696226701718832,76
"377","BRVO","GGD",-0.719158191474679,77
"378","BRVO","GGD",-0.741351228971962,78
"379","BRVO","GGD",-0.762779722651201,79
"380","BRVO","GGD",-0.78341837696676,80
"381","BRVO","GGD",-0.803242733721633,81
"382","BRVO","GGD",-0.822229212347398,82
"383","BRVO","GGD",-0.840355149025973,83
"384","BRVO","GGD",-0.857598834552004,84
"385","BRVO","GGD",-0.873939550837369,85
"386","BRVO","GGD",-0.889357605962146,86
"387","BRVO","GGD",-0.903834367680062,87
"388","BRVO","GGD",-0.917352295289511,88
"389","BRVO","GGD",-0.929894969785767,89
"390","BRVO","GGD",-0.941447122213718,90
"391","BRVO","GGD",-0.95199466014537,91
"392","BRVO","GGD",-0.961524692210872,92
"393","BRVO","GGD",-0.970025550616917,93
"394","BRVO","GGD",-0.977486811591719,94
"395","BRVO","GGD",-0.983899313701056,95
"396","BRVO","GGD",-0.989255173985652,96
"397","BRVO","GGD",-0.993547801875987,97
"398","BRVO","GGD",-0.996771910846564,98
"399","BRVO","GGD",-0.998923527777804,99
"400","BRVO","GGD",-1,100
"401","BRVO","LADIES OF LONDON",1,1
"402","BRVO","LADIES OF LONDON",0.996122038244375,2
"403","BRVO","LADIES OF LONDON",0.988381222385975,3
"404","BRVO","LADIES OF LONDON",0.976807708301797,4
"405","BRVO","LADIES OF LONDON",0.961446581469951,5
"406","BRVO","LADIES OF LONDON",0.942357679620015,6
"407","BRVO","LADIES OF LONDON",0.919615357356176,7
"408","BRVO","LADIES OF LONDON",0.893308193681277,8
"409","BRVO","LADIES OF LONDON",0.863538643575108,9
"410","BRVO","LADIES OF LONDON",0.830422635000839,10
"411","BRVO","LADIES OF LONDON",0.794089112928705,11
"412","BRVO","LADIES OF LONDON",0.754679532174966,12
"413","BRVO","LADIES OF LONDON",0.712347301055956,13
"414","BRVO","LADIES OF LONDON",0.667257178050974,14
"415","BRVO","LADIES OF LONDON",0.61958462385305,15
"416","BRVO","LADIES OF LONDON",0.569515111362527,16
"417","BRVO","LADIES OF LONDON",0.517243396344123,17
"418","BRVO","LADIES OF LONDON",0.46297275162328,18
"419","BRVO","LADIES OF LONDON",0.406914167841347,19
"420","BRVO","LADIES OF LONDON",0.349285523920823,20
"421","BRVO","LADIES OF LONDON",0.290310730511422,21
"422","BRVO","LADIES OF LONDON",0.23021884979409,22
"423","BRVO","LADIES OF LONDON",0.169243195113274,23
"424","BRVO","LADIES OF LONDON",0.107620413987161,24
"425","BRVO","LADIES OF LONDON",0.045589558111196,25
