"","Network","Show_Name","Season_num","dct_values","period"
"222","BRVO","BELOW DECK",3,-0.231929872761495,22
"223","BRVO","BELOW DECK",3,-0.171063386107357,23
"224","BRVO","BELOW DECK",3,-0.109545563144889,24
"225","BRVO","BELOW DECK",3,-0.0476144487088286,25
"226","BRVO","BELOW DECK",3,0.0144904477601853,26
"227","BRVO","BELOW DECK",3,0.0765290926099302,27
"228","BRVO","BELOW DECK",3,0.138261870280232,28
"229","BRVO","BELOW DECK",3,0.199450523802006,29
"230","BRVO","BELOW DECK",3,0.259859089785079,30
"231","BRVO","BELOW DECK",3,0.319254824210045,31
"232","BRVO","BELOW DECK",3,0.377409115375864,32
"233","BRVO","BELOW DECK",3,0.434098380405726,33
"234","BRVO","BELOW DECK",3,0.489104941778724,34
"235","BRVO","BELOW DECK",3,0.542217880433843,35
"236","BRVO","BELOW DECK",3,0.593233862085337,36
"237","BRVO","BELOW DECK",3,0.641957933494419,37
"238","BRVO","BELOW DECK",3,0.688204285560851,38
"239","BRVO","BELOW DECK",3,0.73179698022908,39
"240","BRVO","BELOW DECK",3,0.772570638346468,40
"241","BRVO","BELOW DECK",3,0.810371085765357,41
"242","BRVO","BELOW DECK",3,0.845055955145584,42
"243","BRVO","BELOW DECK",3,0.87649524108898,43
"244","BRVO","BELOW DECK",3,0.904571806421614,44
"245","BRVO","BELOW DECK",3,0.92918183763243,45
"246","BRVO","BELOW DECK",3,0.950235247677618,46
"247","BRVO","BELOW DECK",3,0.967656024567853,47
"248","BRVO","BELOW DECK",3,0.981382524369532,48
"249","BRVO","BELOW DECK",3,0.991367707470564,49
"250","BRVO","BELOW DECK",3,0.997579317185204,50
"251","BRVO","BELOW DECK",3,1,51
"252","BRVO","BELOW DECK",3,0.998627366993265,52
"253","BRVO","BELOW DECK",3,0.99347399619266,53
"254","BRVO","BELOW DECK",3,0.984567375868539,54
"255","BRVO","BELOW DECK",3,0.97194978899386,55
"256","BRVO","BELOW DECK",3,0.955678139333578,56
"257","BRVO","BELOW DECK",3,0.935823719856826,57
"258","BRVO","BELOW DECK",3,0.912471924392784,58
"259","BRVO","BELOW DECK",3,0.885721903675077,59
"260","BRVO","BELOW DECK",3,0.855686167139,60
"261","BRVO","BELOW DECK",3,0.822490132049902,61
"262","BRVO","BELOW DECK",3,0.786271621748872,62
"263","BRVO","BELOW DECK",3,0.747180315002625,63
"264","BRVO","BELOW DECK",3,0.705377148637378,64
"265","BRVO","BELOW DECK",3,0.661033675820829,65
"266","BRVO","BELOW DECK",3,0.614331382531282,66
"267","BRVO","BELOW DECK",3,0.565460964917909,67
"268","BRVO","BELOW DECK",3,0.514621570410394,68
"269","BRVO","BELOW DECK",3,0.462020005579161,69
