"","Show_Name","s1_cluster","Network","dct_values","period"
"215","BELOW DECK","2","BRVO",-0.688916926078262,14
"216","BELOW DECK","2","BRVO",-0.644172861024248,15
"217","BELOW DECK","2","BRVO",-0.597125731547289,16
"218","BELOW DECK","2","BRVO",-0.547948202806689,17
"219","BELOW DECK","2","BRVO",-0.496820552165292,18
"220","BELOW DECK","2","BRVO",-0.443929971339861,19
"221","BELOW DECK","2","BRVO",-0.389469842035239,20
"222","BELOW DECK","2","BRVO",-0.333638987906974,21
"223","BELOW DECK","2","BRVO",-0.2766409057894,22
"224","BELOW DECK","2","BRVO",-0.218682979207707,23
"225","BELOW DECK","2","BRVO",-0.159975677261343,24
"226","BELOW DECK","2","BRVO",-0.100731742023337,25
"227","BELOW DECK","2","BRVO",-0.0411653676447294,26
"228","BELOW DECK","2","BRVO",0.0185086256146281,27
"229","BELOW DECK","2","BRVO",0.0780756191883416,28
"230","BELOW DECK","2","BRVO",0.688956787373726,68
"231","BELOW DECK","2","BRVO",0.649427896744809,69
"232","BELOW DECK","2","BRVO",0.196036095153717,30
"233","BELOW DECK","2","BRVO",0.254008759874288,31
"234","BELOW DECK","2","BRVO",0.311034406210442,32
"235","BELOW DECK","2","BRVO",0.366911678651064,33
"236","BELOW DECK","2","BRVO",0.421444247987272,34
"237","BELOW DECK","2","BRVO",0.474441562258631,35
"238","BELOW DECK","2","BRVO",0.525719574435151,36
"239","BELOW DECK","2","BRVO",0.575101443987105,37
"240","BELOW DECK","2","BRVO",0.622418209598419,38
"241","BELOW DECK","2","BRVO",0.66750943039363,39
"242","BELOW DECK","2","BRVO",0.710223793172949,40
"243","BELOW DECK","2","BRVO",0.75041968328465,41
"244","BELOW DECK","2","BRVO",0.787965716907721,42
"245","BELOW DECK","2","BRVO",0.822741232670312,43
"246","BELOW DECK","2","BRVO",0.854636740690399,44
"247","BELOW DECK","2","BRVO",0.88355432729333,45
"248","BELOW DECK","2","BRVO",0.909408013835869,46
