"","Show_Name","s1_cluster","Network","dct_values","period"
"132","ALMIGHTY JOHNSONS","1","SYFY",0.508797019947556,43
"133","ALMIGHTY JOHNSONS","1","SYFY",0.482030599951331,44
"134","ALMIGHTY JOHNSONS","1","SYFY",0.454536548669319,45
"135","ALMIGHTY JOHNSONS","1","SYFY",0.426332031407347,46
"136","ALMIGHTY JOHNSONS","1","SYFY",0.39743651511809,47
"137","ALMIGHTY JOHNSONS","1","SYFY",0.367871782212245,48
"138","ALMIGHTY JOHNSONS","1","SYFY",0.337661935637845,49
"139","ALMIGHTY JOHNSONS","1","SYFY",0.306833395117818,50
"140","ALMIGHTY JOHNSONS","1","SYFY",0.275414884470489,51
"141","ALMIGHTY JOHNSONS","1","SYFY",0.243437409972662,52
"142","ALMIGHTY JOHNSONS","1","SYFY",0.210934229760175,53
"143","ALMIGHTY JOHNSONS","1","SYFY",0.177940814296103,54
"144","ALMIGHTY JOHNSONS","1","SYFY",0.144494797972117,55
"145","ALMIGHTY JOHNSONS","1","SYFY",0.110635921943626,56
"146","ALMIGHTY JOHNSONS","1","SYFY",0.0764059683341265,57
"147","ALMIGHTY JOHNSONS","1","SYFY",0.0418486859785911,58
"148","ALMIGHTY JOHNSONS","1","SYFY",0.00700970790949285,59
"149","ALMIGHTY JOHNSONS","1","SYFY",-0.0280635391778419,60
"150","ALMIGHTY JOHNSONS","1","SYFY",-0.0633219332116415,61
"151","ALMIGHTY JOHNSONS","1","SYFY",0.894319711013225,22
"152","ALMIGHTY JOHNSONS","1","SYFY",0.88327969031024,23
"153","ALMIGHTY JOHNSONS","1","SYFY",0.871579058935805,24
"154","ALMIGHTY JOHNSONS","1","SYFY",0.859202499715972,25
"155","ALMIGHTY JOHNSONS","1","SYFY",0.846135202451276,26
"156","ALMIGHTY JOHNSONS","1","SYFY",0.832362985185454,27
"157","ALMIGHTY JOHNSONS","1","SYFY",0.817872415065031,28
"158","ALMIGHTY JOHNSONS","1","SYFY",0.802650928248768,29
"159","ALMIGHTY JOHNSONS","1","SYFY",0.786686948327711,30
"160","ALMIGHTY JOHNSONS","1","SYFY",0.769970002720569,31
"161","ALMIGHTY JOHNSONS","1","SYFY",0.75249083651528,32
"162","ALMIGHTY JOHNSONS","1","SYFY",-0.481183942954408,73
"163","ALMIGHTY JOHNSONS","1","SYFY",-0.513828118089715,74
"164","ALMIGHTY JOHNSONS","1","SYFY",-0.54586211798831,75
"165","ALMIGHTY JOHNSONS","1","SYFY",-0.577227304590632,76
"166","ALMIGHTY JOHNSONS","1","SYFY",-0.607865646443237,77
"167","ALMIGHTY JOHNSONS","1","SYFY",-0.637719882832556,78
"168","ALMIGHTY JOHNSONS","1","SYFY",-0.666733686947136,79
"169","ALMIGHTY JOHNSONS","1","SYFY",-0.694851827486465,80
"170","ALMIGHTY JOHNSONS","1","SYFY",-0.722020328138458,81
"171","ALMIGHTY JOHNSONS","1","SYFY",-0.748186624353947,82
"172","ALMIGHTY JOHNSONS","1","SYFY",-0.773299716854976,83
"173","ALMIGHTY JOHNSONS","1","SYFY",-0.797310321324293,84
"174","ALMIGHTY JOHNSONS","1","SYFY",-0.820171013736199,85
"175","ALMIGHTY JOHNSONS","1","SYFY",-0.841836370803719,86
"176","ALMIGHTY JOHNSONS","1","SYFY",-0.862263105033912,87
"177","ALMIGHTY JOHNSONS","1","SYFY",-0.881410193901964,88
"178","ALMIGHTY JOHNSONS","1","SYFY",-0.899239002675369,89
"179","ALMIGHTY JOHNSONS","1","SYFY",-0.915713400442034,90
"180","ALMIGHTY JOHNSONS","1","SYFY",-0.930799868920377,91
"181","ALMIGHTY JOHNSONS","1","SYFY",-0.944467603655311,92
"182","ALMIGHTY JOHNSONS","1","SYFY",-0.956688607231438,93
"183","ALMIGHTY JOHNSONS","1","SYFY",-0.967437774163553,94
"184","ALMIGHTY JOHNSONS","1","SYFY",-0.976692967154719,95
"185","ALMIGHTY JOHNSONS","1","SYFY",-0.984435084443454,96
"186","ALMIGHTY JOHNSONS","1","SYFY",-0.990648117994023,97
"187","ALMIGHTY JOHNSONS","1","SYFY",-0.995319202317137,98
"188","ALMIGHTY JOHNSONS","1","SYFY",-0.998438653742563,99
"189","ALMIGHTY JOHNSONS","1","SYFY",-1,100
"190","ALMIGHTY JOHNSONS","1","SYFY",-0.205171317021443,65
"191","ALMIGHTY JOHNSONS","1","SYFY",-0.0987147624816826,62
"192","ALMIGHTY JOHNSONS","1","SYFY",-0.134189838498537,63
"193","ALMIGHTY JOHNSONS","1","SYFY",-0.169693615614804,64
"194","ALMIGHTY JOHNSONS","1","SYFY",-0.345690279359937,69
"195","ALMIGHTY JOHNSONS","1","SYFY",-0.240567066706162,66
"196","ALMIGHTY JOHNSONS","1","SYFY",-0.275824026936197,67
"197","ALMIGHTY JOHNSONS","1","SYFY",-0.310884540804857,68
"198","ALMIGHTY JOHNSONS","1","SYFY",-0.380182392812736,70
"199","ALMIGHTY JOHNSONS","1","SYFY",-0.414301665308875,71
"200","ALMIGHTY JOHNSONS","1","SYFY",-0.447988672726551,72
"201","BELOW DECK","4","BRVO",-0.661593414649787,29
"202","BELOW DECK","4","BRVO",0.0856761006742848,1
"203","BELOW DECK","4","BRVO",0.083151577789369,2
"204","BELOW DECK","4","BRVO",0.0781138304507774,3
"205","BELOW DECK","4","BRVO",0.0705854096134708,4
"206","BELOW DECK","4","BRVO",0.0606000271235694,5
"207","BELOW DECK","4","BRVO",0.0482024187249799,6
"208","BELOW DECK","4","BRVO",0.033448162249758,7
"209","BELOW DECK","4","BRVO",0.0164034517149161,8
"210","BELOW DECK","4","BRVO",-0.00285517177631334,9
"211","BELOW DECK","4","BRVO",-0.0242411312589856,10
"212","BELOW DECK","4","BRVO",-0.0476581660194376,11
"213","BELOW DECK","4","BRVO",-0.073000723196835,12
"214","BELOW DECK","4","BRVO",-0.100154387316253,13
"215","BELOW DECK","4","BRVO",-0.128996346045328,14
"216","BELOW DECK","4","BRVO",-0.159395890322319,15
"217","BELOW DECK","4","BRVO",-0.19121494686657,16
"218","BELOW DECK","4","BRVO",-0.224308640953351,17
"219","BELOW DECK","4","BRVO",-0.258525887214427,18
"220","BELOW DECK","4","BRVO",-0.293710006113958,19
"221","BELOW DECK","4","BRVO",-0.329699363646807,20
"222","BELOW DECK","4","BRVO",-0.366328031713614,21
"223","BELOW DECK","4","BRVO",-0.403426466544232,22
"224","BELOW DECK","4","BRVO",-0.440822202468828,23
"225","BELOW DECK","4","BRVO",-0.478340558274325,24
"226","BELOW DECK","4","BRVO",-0.515805353333143,25
"227","BELOW DECK","4","BRVO",-0.553039630651594,26
"228","BELOW DECK","4","BRVO",-0.589866383957044,27
"229","BELOW DECK","4","BRVO",-0.626109285925986,28
"230","BELOW DECK","4","BRVO",-0.314741266643588,68
"231","BELOW DECK","4","BRVO",-0.25973350577542,69
"232","BELOW DECK","4","BRVO",-0.696145975440887,30
"233","BELOW DECK","4","BRVO",-0.729597015099763,31
"234","BELOW DECK","4","BRVO",-0.761780125791866,32
"235","BELOW DECK","4","BRVO",-0.792533135723935,33
"236","BELOW DECK","4","BRVO",-0.82169878386041,34
"237","BELOW DECK","4","BRVO",-0.849125375982911,35
"238","BELOW DECK","4","BRVO",-0.874667419468647,36
"239","BELOW DECK","4","BRVO",-0.898186234246943,37
"240","BELOW DECK","4","BRVO",-0.919550537486436,38
"241","BELOW DECK","4","BRVO",-0.938636999668567,39
"242","BELOW DECK","4","BRVO",-0.955330769815318,40
"243","BELOW DECK","4","BRVO",-0.969525967760384,41
"244","BELOW DECK","4","BRVO",-0.9811261414825,42
"245","BELOW DECK","4","BRVO",-0.990044687657097,43
"246","BELOW DECK","4","BRVO",-0.996205233727171,44
"247","BELOW DECK","4","BRVO",-0.999541979945752,45
"248","BELOW DECK","4","BRVO",-1,46
"249","BELOW DECK","4","BRVO",-0.997535498990071,47
"250","BELOW DECK","4","BRVO",-0.99211602770398,48
"251","BELOW DECK","4","BRVO",-0.983720652301915,49
