"","Network","Broadcast_Year","Cable_Qtr","DOW","Date","Show_Name","Episode_num","Season_num","Start_Time","End_Time","Genre","C3_Duration","C3_Impressions","LS_Duration","LS_Impressions","C3_Rebase","C3_Growth","LS_Rebase","LS_Growth","diff_C3_LS","higher_imps","avg_C3_LS","diff_C3_LS_rebase","diff_C3_LS_growth","avg_C3_LS_rebase","avg_C3_LS_growth"
"1569","BRVO",2014,"1Q","Sun",2014-03-09,"ONLINE DATE RIT",1,1,"22:00:00","23:00:00","GD",718,601702.431754875,60,640001,0,NA,0,NA,-38298.5682451254,"LS",620851.715877437,0,NA,0,NA
"1570","BRVO",2014,"1Q","Thu",2014-03-13,"ONLINE DATE RIT",2,1,"22:01:00","23:01:00","GD",733,300201.818553888,60,370798.983333333,-301500.613200987,2.00432640499433,-269202.016666667,1.72600527176922,-70597.1647794452,"LS",335500.400943611,-32298.5965343199,0.542494424029281,-285351.314933827,1.85052451243355
"1571","BRVO",2014,"1Q","Thu",2014-03-20,"ONLINE DATE RIT",3,1,"22:00:00","23:00:00","GD",747,314394.717536814,60,279304.5,-287307.714218061,0.954856433040215,-360696.5,1.32757969647225,35090.2175368139,"C3",296849.608768407,73388.7857819393,-2.01187595105046,-324002.10710903,1.13020327813657
"1572","BRVO",2014,"1Q","Thu",2014-03-27,"ONLINE DATE RIT",4,1,"22:00:00","23:00:00","GD",688,220063.534883721,60,232028,-381638.896871154,1.42865430977893,-407973,1.20375342631062,-11964.4651162791,"LS",226045.76744186,26334.1031288463,-2.93286972679368,-394805.948435577,1.31322790126897
"1573","BRVO",2014,"2Q","Tue",2014-04-01,"ONLINE DATE RIT",5,1,"22:00:00","23:00:00","GD",718,319665.342618384,60,332078,-282037.08913649,0.688418497548645,-307923,0.698715362053493,-12412.6573816156,"LS",325871.671309192,25885.9108635098,0.963892319625261,-294980.044568245,0.693664983316039
"1574","BRVO",2014,"2Q","Tue",2014-04-08,"ONLINE DATE RIT",6,1,"22:00:00","23:00:00","GD",717,328460,60,326902,-273242.431754875,0.973224571084407,-313099,1.01583349138274,1558,"C3",327681,39856.5682451254,-7.9670458161846,-293170.715877437,0.994478383883082
"1575","BRVO",2013,"4Q","Sun",2013-10-06,"PEOPLES COUCH",1,1,"23:30:00","00:00:00","U",345,285665,30,344277,0,NA,0,NA,-58612,"LS",314971,0,NA,0,NA
"1576","BRVO",2013,"4Q","Sun",2013-10-13,"PEOPLES COUCH",2,1,"23:30:00","00:00:00","U",343,197776,30,196872,-87889,1.44438657875576,-147405,1.74873521882238,904,"C3",197324,59516,-64.8362831858407,-117647,1.59621232085301
"1577","BRVO",2013,"4Q","Sun",2013-10-20,"PEOPLES COUCH",3,1,"23:30:00","00:00:00","U",342,175631,30,205672,-110034,1.12608821905017,-138605,0.957213427204481,-30041,"LS",190651.5,28571,-0.0300922073166672,-124319.5,1.03499841333533
"1578","BRVO",2014,"1Q","Mon",2014-03-10,"PEOPLES COUCH",4,1,"23:30:00","00:00:00","U",344,236541,30,270650,-49124,0.742497072389142,-73627,0.75991871420654,-34109,"LS",253595.5,24503,0.88073528980621,-61375.5,0.751793702963972
"1579","BRVO",2014,"1Q","Mon",2014-03-17,"PEOPLES COUCH",5,1,"23:31:00","00:01:00","U",343,151046,30,194187.266666667,-134619,1.56601962316116,-150089.733333333,1.3937577094825,-43141.2666666667,"LS",172616.633333333,15470.7333333333,0.790635107298658,-142354.366666667,1.46912551301062
"1580","BRVO",2014,"1Q","Mon",2014-03-24,"PEOPLES COUCH",6,1,"23:30:00","00:00:00","U",344,284885,30,293792,-780,0.530199905224915,-50485,0.660968531024217,-8907,"LS",289338.5,49705,4.84352382021631,-25632.5,0.596590613877287
"1581","BRVO",2014,"1Q","Sun",2014-03-30,"PEOPLES COUCH",7,1,"23:30:00","00:00:00","U",343,395736,30,395315,110071,0.719886489983221,51038,0.74318454903052,421,"C3",395525.5,59033,-21.1567695961995,80554.5,0.731529319854219
"1582","BRVO",2014,"2Q","Mon",2014-04-07,"PEOPLES COUCH",8,1,"23:30:00","00:00:00","U",343,272205,30,331443,-13460,1.45381605775059,-12834,1.19270885189912,-59238,"LS",301824,-626,-0.00710692460920355,-13147,1.31045079251484
"1583","BRVO",2014,"2Q","Tue",2014-04-15,"PEOPLES COUCH",9,1,"22:00:00","22:30:00","U",345,177638,30,214010,-108027,1.53235794143145,-130267,1.54872669501425,-36372,"LS",195824,22240,1.62867040580666,-119147,1.54130239398644
"1584","BRVO",2014,"2Q","Tue",2014-04-22,"PEOPLES COUCH",10,1,"22:00:00","22:30:00","U",343,271082,30,321574,-14583,0.655292494521953,-22703,0.665507783589469,-50492,"LS",296328,8120,0.720351738889329,-18643,0.660835290623903
"1585","BRVO",2014,"2Q","Tue",2014-04-29,"PEOPLES COUCH",11,1,"22:01:00","22:31:00","U",345,247518,30,287770.066666667,-38147,1.09520115708757,-56506.9333333333,1.11746855301837,-40252.0666666667,"LS",267644.033333333,18359.9333333333,1.25439521945871,-47326.9666666667,1.10717207594515
"1586","BRVO",2014,"2Q","Tue",2014-05-06,"PEOPLES COUCH",12,1,"22:01:00","23:01:00","U",717,336222.467224547,60,388454.433333333,50557.4672245467,0.736173290390778,44177.4333333333,0.74080778071525,-52231.9661087866,"LS",362338.45027894,6380.03389121336,0.770640465320246,47367.45027894,0.738657553807199
"1587","BRVO",2014,"2Q","Tue",2014-05-13,"PEOPLES COUCH",13,1,"22:01:00","22:31:00","U",343,225978,30,276512.266666667,-59687,1.48785486739659,-67764.7333333333,1.40483616881132,-50534.2666666667,"LS",251245.133333333,8077.73333333334,1.03359501490975,-63725.8666666667,1.4421710202769
"1588","BRVO",2014,"2Q","Tue",2014-05-20,"PEOPLES COUCH",14,1,"22:03:00","22:35:00","U",403,202014.322580645,32,240532.75,-83650.6774193548,1.11862365555684,-103744.25,1.14958261054541,-38518.4274193548,"LS",221273.536290323,20093.5725806452,1.31195041055269,-93697.4637096774,1.135450436349
"1589","BRVO",2014,"2Q","Tue",2014-05-27,"PEOPLES COUCH",15,1,"22:03:00","22:35:00","U",465,182265.533333333,32,248530.625,-103399.466666667,1.10835174860622,-95746.375,0.967819358278281,-66265.0916666667,"LS",215398.079166667,-7653.09166666667,0.581277810843666,-99572.9208333333,1.02727720296479
"1590","BRVO",2014,"2Q","Tue",2014-06-03,"PEOPLES COUCH",16,1,"22:01:00","23:01:00","U",718,242428.367688022,60,279796.9,-43236.6323119777,0.751832531281522,-64480.1,0.888253676148663,-37368.5323119777,"LS",261112.633844011,21243.4676880223,1.77328590573055,-53858.3661559888,0.824924003084989
"1591","BRVO",2014,"2Q","Tue",2014-06-10,"PEOPLES COUCH",17,1,"22:01:00","23:01:00","U",718,252112.39275766,60,281580.583333333,-33552.6072423398,0.961588460750731,-62696.4166666667,0.99366546047949,-29468.1905756732,"LS",266846.488045497,29143.8094243268,1.26809727987936,-48124.5119545033,0.978512536389432
"1592","BRVO",2014,"2Q","Tue",2014-06-17,"PEOPLES COUCH",18,1,"21:00:00","22:01:00","U",763,191435.72870249,61,200903.885245902,-94229.2712975098,1.31695579747011,-143373.114754098,1.40156863063492,-9468.15654341149,"LS",196169.806974196,49143.8434565885,3.11234720724795,-118801.193025804,1.36028317589464
"1593","BRVO",2014,"2Q","Tue",2014-06-24,"PEOPLES COUCH",19,1,"22:01:00","23:01:00","U",718,268535.045961003,60,318151.766666667,-17129.9540389972,0.712889179948195,-26125.2333333333,0.631471851785731,-49616.7207056639,"LS",293343.406313835,8995.2792943361,0.190825923373261,-21627.5936861653,0.668737741336251
"1594","BRVO",2014,"3Q","Tue",2014-07-01,"PEOPLES COUCH",20,1,"22:01:00","23:01:00","U",712,273746.400280899,60,313989.433333333,-11918.5997191011,0.980962838910215,-30287.5666666667,1.01325628473909,-40243.0330524344,"LS",293867.916807116,18368.9669475656,1.23292696753289,-21103.0831928839,0.99821514883632
"1595","BRVO",2014,"3Q","Tue",2014-07-08,"PEOPLES COUCH",21,1,"22:01:00","23:01:00","U",688,359985.01744186,60,398447.116666667,74320.0174418605,0.760438315533814,54170.1166666666,0.788032891190454,-38462.0992248062,"LS",379216.067054264,20149.9007751938,1.04630360441896,64245.0670542635,0.774935300315388
"1596","BRVO",2014,"4Q","Tue",2014-10-07,"PEOPLES COUCH",1,2,"22:00:00","23:00:00","U",715,336199.955244755,60,390029,0,NA,0,NA,-53829.0447552447,"LS",363114.477622378,0,NA,0,NA
"1597","BRVO",2014,"4Q","Tue",2014-10-14,"PEOPLES COUCH",2,2,"22:00:00","23:00:00","U",718,236250.955431755,60,257614,-99948.9998130004,1.42306283854108,-132415,1.51400545001436,-21363.0445682451,"LS",246932.477715877,32466.0001869996,2.51972721319219,-116181.9999065,1.47050108993836
"1598","BRVO",2014,"4Q","Tue",2014-10-21,"PEOPLES COUCH",3,2,"22:00:00","23:00:00","U",716,277597.842178771,60,292280.5,-58602.1130659843,0.851054725705004,-97748.5,0.881393045379353,-14682.6578212291,"LS",284939.171089385,39146.3869340157,1.45498484186951,-78175.3065329922,0.866614712086794
"1599","BRVO",2014,"4Q","Tue",2014-10-28,"PEOPLES COUCH",4,2,"22:00:00","23:00:00","U",715,338370.043356643,60,333324.5,2170.08811188809,0.820397217865358,-56704.5,0.876864736915528,5045.54335664335,"C3",335847.271678322,58874.5881118881,-2.91002510203322,-27267.205944056,0.848418894890721
"1600","BRVO",2014,"4Q","Tue",2014-11-04,"PEOPLES COUCH",5,2,"22:30:00","23:30:00","U",717,282516.555090656,60,310887,-53683.4001540997,1.19769987726229,-79142,1.0721725257087,-28370.4449093445,"LS",296701.777545328,25458.5998459003,-0.177845055753126,-66412.7000770498,1.13193548908555
"1601","BRVO",2014,"4Q","Tue",2014-11-11,"PEOPLES COUCH",6,2,"22:00:00","23:00:00","U",717,285276.280334728,60,324173,-50923.6749100272,0.990326131423074,-65856,0.959015710747039,-38896.719665272,"LS",304724.640167364,14932.3250899728,0.729378856455969,-58389.8374550136,0.973671762750692
"1602","BRVO",2014,"4Q","Tue",2014-11-18,"PEOPLES COUCH",7,2,"22:31:00","23:31:00","U",716,368132.48603352,60,370372.3,31932.5307887643,0.774928296626212,-19656.7,0.875262539882167,-2239.81396648043,"LS",369252.39301676,51589.2307887643,17.3660492555964,6137.91539438214,0.825247570307643
"1603","BRVO",2014,"4Q","Tue",2014-11-25,"PEOPLES COUCH",8,2,"22:01:00","23:01:00","U",715,292463.482517483,60,330915.2,-43736.4727272727,1.2587297493167,-59113.8,1.11923628772568,-38451.7174825175,"LS",311689.341258741,15377.3272727273,0.0582500370106691,-51425.1363636364,1.18468084768492
"1604","BRVO",2015,"4Q","Tue",2015-10-06,"PEOPLES COUCH",1,3,"22:00:00","23:00:00","U",776,319932.862113402,60,342234,0,NA,0,NA,-22301.1378865979,"LS",331083.431056701,0,NA,0,NA
"1605","BRVO",2015,"4Q","Tue",2015-10-13,"PEOPLES COUCH",2,3,"22:00:00","23:00:00","U",777,359450.701415701,60,322597.5,39517.8393022994,0.890060475201028,-19636.5,1.06086996954409,36853.2014157014,"C3",341024.100707851,59154.3393022994,-0.605134344640585,9940.66965114971,0.970850536280233
"1606","BRVO",2015,"4Q","Tue",2015-10-20,"PEOPLES COUCH",3,3,"22:00:00","23:00:00","U",746,261453.297587131,60,312810.5,-58479.5645262707,1.37481800663046,-29423.5,1.03128731292588,-51357.2024128686,"LS",287131.898793566,-29056.0645262707,-0.717585843547955,-43951.5322631353,1.18769144821848
"1607","BRVO",2015,"4Q","Tue",2015-10-27,"PEOPLES COUCH",4,3,"22:15:00","23:15:00","U",777,248219.177606178,60,265068,-71713.6845072244,1.05331626713368,-77166,1.18011415938552,-16848.8223938224,"LS",256643.588803089,5452.31549277555,3.04811821339506,-74439.8422536122,1.11879630476127
"1608","BRVO",2015,"4Q","Tue",2015-11-03,"PEOPLES COUCH",5,3,"22:00:00","23:00:00","U",776,347569.771907217,60,405314,27636.9097938145,0.714156401588454,63080,0.65398185110803,-57744.2280927835,"LS",376441.885953608,-35443.0902061855,0.291783663065851,45358.4548969073,0.681761510552832
"1609","BRVO",2015,"4Q","Tue",2015-11-10,"PEOPLES COUCH",6,3,"22:00:00","23:00:00","U",776,398779.908505155,60,389917.5,78847.0463917526,0.871582957150721,47683.5,1.03948655805395,8862.40850515466,"C3",394348.704252577,31163.5463917526,-6.51563602142664,63265.2731958763,0.954591410835472
"1610","BRVO",2015,"4Q","Tue",2015-11-17,"PEOPLES COUCH",7,3,"22:02:00","23:02:00","U",749,335188.120160214,60,320835.066666667,15255.2580468116,1.18971969625458,-21398.9333333333,1.21532070683878,14353.053493547,"C3",328011.59341344,36654.1913801449,0.617458055816425,-3071.83764326083,1.20224014080967
"1611","BRVO",2015,"4Q","Tue",2015-11-24,"PEOPLES COUCH",8,3,"22:00:00","23:00:00","U",778,302823.699228792,60,342664,-17109.1628846103,1.10687545596281,430,0.936296391411606,-39840.3007712082,"LS",322743.849614396,-17539.1628846103,-0.360264687156168,-8339.58144230512,1.01632174805295
"1612","BRVO",2016,"1Q","Fri",2016-01-15,"PEOPLES COUCH",1,4,"22:00:00","23:00:00","U",761,237170.70696452,60,262863,0,NA,0,NA,-25692.2930354796,"LS",250016.85348226,0,NA,0,NA
"1613","BRVO",2016,"1Q","Fri",2016-01-22,"PEOPLES COUCH",2,4,"22:00:00","23:00:00","U",777,218091.435006435,60,208252.5,-19079.2719580854,1.08748290347818,-54610.5,1.26223214607268,9838.935006435,"C3",213171.967503218,35531.2280419146,-2.61128801223669,-36844.8859790427,1.1728411404679
"1614","BRVO",2016,"1Q","Fri",2016-01-29,"PEOPLES COUCH",3,4,"22:00:00","23:00:00","U",777,175136.911196911,60,174511.5,-62033.7957676092,1.2452625406944,-88351.5,1.19334542422706,625.411196911184,"C3",174824.205598456,26317.7042323908,15.7319457263127,-75192.6478838046,1.21935041416885
"1615","BRVO",2016,"1Q","Fri",2016-02-05,"PEOPLES COUCH",4,4,"22:00:00","23:00:00","U",776,228969.461340206,60,227440.5,-8201.24562431418,0.764892008618958,-35422.5,0.767284190810344,1528.96134020618,"C3",228204.980670103,27221.2543756858,0.409043172292929,-21811.8728121571,0.766084092841008
"1616","BRVO",2016,"1Q","Fri",2016-02-12,"PEOPLES COUCH",5,4,"22:00:00","23:00:00","U",778,185119.902313625,60,178326.5,-52050.8046508957,1.23687112232964,-84536.5,1.27541616080616,6793.40231362468,"C3",181723.201156812,32485.6953491043,0.225065625384755,-68293.6523254479,1.25578340694747
"1617","BRVO",2016,"1Q","Fri",2016-02-19,"PEOPLES COUCH",6,4,"22:00:00","23:00:00","U",779,175642.716302952,60,186905.5,-61527.9906615679,1.05395718200079,-75957.5,0.954099799096335,-11262.7836970475,"LS",181274.108151476,14429.5093384321,-0.603172581162643,-68742.7453307839,1.00247742498869
"1618","BRVO",2016,"1Q","Fri",2016-02-26,"PEOPLES COUCH",7,4,"22:00:00","23:00:00","U",742,231697.954177898,60,219266.5,-5472.75278662279,0.758067618361853,-43596.5,0.852412475229914,12431.4541778976,"C3",225482.227088949,38123.7472133772,-0.905990846756456,-24534.6263933114,0.803939674056735
"1619","BRVO",2016,"1Q","Fri",2016-03-04,"PEOPLES COUCH",8,4,"22:00:00","23:00:00","U",775,233330.500645161,60,180524.5,-3840.20631935907,0.993003287342419,-82338.5,1.21460798949727,52806.0006451613,"C3",206927.500322581,78498.2936806409,0.235417453054868,-43089.3531596796,1.08966776642758
"1620","BRVO",2016,"1Q","Fri",2016-03-11,"PEOPLES COUCH",9,4,"22:00:00","23:00:00","U",809,223255.453646477,60,190903.5,-13915.2533180432,1.04512788751238,-71959.5,0.94563221732446,32351.9536464771,"C3",207079.476823239,58044.2466819568,1.63223529627279,-42937.3766590216,0.999266095786075
"1621","BRVO",2016,"1Q","Fri",2016-03-18,"PEOPLES COUCH",10,4,"22:00:00","23:00:00","U",808,187830.722772277,60,191193,-49339.9841922431,1.18859923633019,-71670,0.998485823225746,-3362.27722772278,"LS",189511.861386139,22330.0158077569,-9.62203633291377,-60504.9920961216,1.09269929232189
"1622","BRVO",2016,"1Q","Fri",2016-03-25,"PEOPLES COUCH",11,4,"22:00:00","23:00:00","U",806,169491.188585608,60,152387.5,-67679.5183789124,1.10820346673896,-110475.5,1.25465015175129,17103.6885856079,"C3",160939.344292804,42795.9816210876,-0.196581995216634,-89077.5091894562,1.17753593578306
"1623","BRVO",2016,"2Q","Fri",2016-04-01,"PEOPLES COUCH",12,4,"22:00:00","23:00:00","U",714,253030.994397759,60,221898,15860.2874332388,0.669843585719667,-40965,0.686745711993799,31132.9943977591,"C3",237464.49719888,56825.2874332388,0.549374993201394,-12552.3562833806,0.677740656777064
"1624","BRVO",2016,"2Q","Fri",2016-04-08,"PEOPLES COUCH",13,4,"20:00:00","21:00:00","U",717,242768.228730823,60,247508,5597.52176630253,1.04227392406572,-15355,0.896528597055449,-4739.77126917712,"LS",245138.114365411,20952.5217663025,-6.56845924195076,-4878.73911684874,0.968696760247191
"1625","BRVO",2016,"2Q","Fri",2016-04-15,"PEOPLES COUCH",14,4,"20:00:00","21:00:00","U",776,187702.020618557,60,166625,-49468.6863459637,1.29337035334409,-96238,1.48541935483871,21077.0206185567,"C3",177163.510309278,46769.3136540363,-0.224878618043582,-72853.3431729818,1.38368286978209
"1626","BRVO",2016,"2Q","Fri",2016-04-22,"PEOPLES COUCH",15,4,"20:00:00","21:00:00","U",776,237288.62242268,60,181885.5,117.915458160045,0.791028321131236,-80977.5,0.91609831459902,55403.1224226804,"C3",209587.06121134,81095.41545816,0.380430194127983,-40429.79227092,0.845297936262549
"1627","BRVO",2016,"2Q","Fri",2016-04-29,"PEOPLES COUCH",16,4,"20:00:00","21:00:00","U",779,240001.872913992,60,231290,2831.16594947194,0.98869487784254,-31573,0.786395866660902,8711.87291399229,"C3",235645.936456996,34404.1659494719,6.35949616915284,-14370.9170252641,0.889415130014722
"1628","BRVO",2016,"2Q","Fri",2016-05-06,"PEOPLES COUCH",17,4,"20:00:00","21:00:00","U",804,206146,60,192866.5,-31024.7069645204,1.16423249984958,-69996.5,1.19922329694374,13279.5,"C3",199506.25,38971.7930354796,0.656039226928144,-50510.6034822602,1.1811456355728
"1629","BRVO",2016,"2Q","Fri",2016-05-13,"PEOPLES COUCH",18,4,"20:00:00","21:00:00","U",775,177201.451612903,60,165055.5,-59969.2553516171,1.16334261442918,-97807.5,1.16849483961455,12145.9516129032,"C3",171128.475806452,37838.2446483829,1.09332726024469,-78888.3776758086,1.16582730641301
"1630","BRVO",2016,"2Q","Fri",2016-05-20,"PEOPLES COUCH",19,4,"20:00:00","21:00:00","U",778,227865.890745501,60,241527.5,-9304.81621901906,0.777656765710564,-21335.5,0.683381809524795,-13661.6092544987,"LS",234696.695372751,12030.6837809809,-0.88905716644645,-15320.1581095096,0.729147359892143
"1631","BRVO",2016,"2Q","Thu",2016-05-26,"PEOPLES COUCH",20,4,"22:00:00","23:00:00","U",806,259963.193548387,60,229387,22792.4865838667,0.876531356747964,-33476,1.05292584148186,30576.1935483871,"C3",244675.096774194,56268.4865838667,-0.446805428310724,-5341.75670806665,0.959217748217949
"1632","USA",2014,"2Q","Tue",2014-04-29,"PLAYING HOUSE",1,1,"22:00:00","22:31:00","CS",388,499100.783505155,31,485044.193548387,0,NA,0,NA,14056.5899567676,"C3",492072.488526771,0,NA,0,NA
"1633","USA",2014,"2Q","Tue",2014-04-29,"PLAYING HOUSE",2,1,"22:31:00","23:02:00","CS",389,416701.699228792,31,417197.322580645,-82399.0842763629,1.19774117655115,-67846.8709677419,1.16262537484197,-495.623351853399,"LS",416949.510904718,-14552.213308621,-28.3614359658448,-75122.9776220524,1.1801728402536
"1634","USA",2014,"2Q","Tue",2014-05-06,"PLAYING HOUSE",3,1,"22:00:00","22:31:00","CS",374,517101,31,494741.903225806,18000.2164948453,0.805841990691938,9697.70967741933,0.843262557427304,22359.0967741936,"C3",505921.451612903,8302.50681742601,-0.022166519375033,13848.9630861324,0.824138825454944
"1635","USA",2014,"2Q","Tue",2014-05-13,"PLAYING HOUSE",4,1,"22:00:00","22:31:00","CS",390,420493,31,448895.161290323,-78607.7835051547,1.22974936562559,-36149.0322580645,1.1021324039308,-28402.1612903226,"LS",434694.080645161,-42458.7512470902,-0.787232230168763,-57378.4078816095,1.16385631675046
"1636","USA",2014,"2Q","Tue",2014-05-20,"PLAYING HOUSE",5,1,"22:00:00","22:31:00","CS",371,478876,31,458506.258064516,-20224.7835051547,0.878083261637668,-26537.935483871,0.979038242978919,20369.7419354839,"C3",468691.129032258,6313.15197871631,-1.39433093361121,-23381.3594945128,0.92746385352483
"1637","USA",2014,"2Q","Tue",2014-05-27,"PLAYING HOUSE",6,1,"22:00:00","22:31:00","CS",373,631531,31,592170.387096774,132430.216494845,0.758277899263852,107126.193548387,0.774280963815885,39360.6129032258,"C3",611850.693548387,25304.0229464583,0.517515872671141,119778.205021616,0.766022060568593
"1638","USA",2014,"2Q","Tue",2014-06-03,"PLAYING HOUSE",7,1,"22:00:00","22:31:00","CS",402,621863,31,614488.322580645,122762.216494845,1.0155468326625,129444.129032258,0.963680456302012,7374.67741935479,"C3",618175.661290323,-6681.91253741278,5.33726570872431,126103.172763552,0.989768332630998
"1639","USA",2014,"2Q","Tue",2014-06-10,"PLAYING HOUSE",8,1,"22:01:00","22:31:00","CS",419,578390.281622912,30,549837.033333333,79289.498117757,1.07516156435946,64792.8397849462,1.11758263872364,28553.2482895784,"C3",564113.657478123,14496.6583328108,0.258278054551379,72041.1689513517,1.09583530392419
"1640","USA",2014,"2Q","Tue",2014-06-17,"PLAYING HOUSE",9,1,"22:01:00","22:32:00","CS",403,504870.17617866,31,481452.903225806,5769.39267350541,1.14562180321429,-3591.29032258067,1.14203700849936,23417.2729528536,"C3",493161.539702233,9360.68299608608,1.21932422904516,1089.05117546243,1.14387196093744
"1641","USA",2014,"2Q","Tue",2014-06-17,"PLAYING HOUSE",10,1,"22:32:00","23:03:00","CS",402,492155.492537313,31,427057.774193548,-6945.29096784123,1.02583468808973,-57986.4193548387,1.12737182723105,65097.7183437651,"C3",459606.633365431,51041.1283869975,0.359724941958684,-32465.85516134,1.07300788087217
"1642","USA",2015,"3Q","Tue",2015-08-04,"PLAYING HOUSE",1,2,"22:00:00","22:31:00","CS",403,183424,31,208320.870967742,0,NA,0,NA,-24896.8709677419,"LS",195872.435483871,0,NA,0,NA
"1643","USA",2015,"3Q","Tue",2015-08-04,"PLAYING HOUSE",2,2,"22:31:00","23:02:00","CS",405,137099.296296296,31,148466.64516129,-46324.7037037037,1.33789162275193,-59854.2258064516,1.40314931169508,-11367.348864994,"LS",142782.970728793,13529.5221027479,2.19020910358547,-53089.4647550777,1.37181930368936
"1644","USA",2015,"3Q","Tue",2015-08-11,"PLAYING HOUSE",3,2,"22:00:00","22:31:00","CS",433,233521.217090069,31,210226.322580645,50097.2170900693,0.587095673809447,1905.45161290321,0.706222909380612,23294.8945094241,"C3",221873.769835357,48191.7654771661,-0.487975975181827,26001.3343514862,0.643532450161848
"1645","USA",2015,"3Q","Tue",2015-08-18,"PLAYING HOUSE",4,2,"22:00:00","22:31:00","CS",405,295157,31,252924.193548387,111733,0.791176279370197,44603.3225806452,0.831183128949768,42232.8064516129,"C3",274040.596774194,67129.6774193548,0.551582915431245,78168.1612903226,0.809638325295937
"1646","USA",2015,"3Q","Tue",2015-08-25,"PLAYING HOUSE",5,2,"22:00:00","22:31:00","CS",403,227157,31,210827.290322581,43733,1.29935243025749,2506.4193548387,1.19967482938947,16329.7096774194,"C3",218992.14516129,41226.5806451613,2.58625580527082,23119.7096774193,1.25137180866629
"1647","USA",2015,"3Q","Tue",2015-09-01,"PLAYING HOUSE",6,2,"22:00:00","22:31:00","CS",404,298715,31,293015.258064516,115291,0.760447249050098,84694.3870967742,0.719509597265275,5699.74193548388,"C3",295865.129032258,30596.6129032258,2.86499105788604,99992.6935483871,0.740175585671719
"1648","USA",2015,"3Q","Tue",2015-09-08,"PLAYING HOUSE",7,2,"22:00:00","22:31:00","CS",404,255696,31,272039.451612903,72272,1.16824275702397,63718.5806451613,1.07710575185786,-16343.4516129032,"LS",263867.725806452,8553.41935483873,-0.348747747445461,67995.2903225807,1.12126304241268
"1649","USA",2015,"3Q","Tue",2015-09-08,"PLAYING HOUSE",8,2,"22:31:00","23:02:00","CS",404,231165,31,200399.419354839,47741,1.10611900590487,-7921.45161290324,1.35748622670016,30765.5806451613,"C3",215782.209677419,55662.4516129032,-0.531225196150285,19909.7741935484,1.22284282008659
"1650","ENT",2013,"1Q","Sun",2013-03-17,"PLAYING WITH FIRE",1,1,"22:00:00","23:00:00","GV",671,200811.922503726,60,234309.5,0,NA,0,NA,-33497.5774962742,"LS",217560.711251863,0,NA,0,NA
"1651","ENT",2013,"1Q","Sun",2013-03-24,"PLAYING WITH FIRE",2,1,"22:00:00","23:00:00","GV",747,210021.289156627,60,234135.5,9209.36665290073,0.956150318427801,-174,1.00074315940983,-24114.2108433735,"LS",222078.394578313,9383.36665290073,1.38912186319708,4517.68332645038,0.979657258712498
"1652","ENT",2013,"2Q","Fri",2013-04-05,"PLAYING WITH FIRE",3,1,"20:00:00","21:00:00","GV",658,72425.8632218845,60,78138,-128386.059281841,2.89981064517248,-156171.5,2.99643579308403,-5712.1367781155,"LS",75281.9316109423,27785.4407181587,4.22157447905669,-142278.779640921,2.94995611597769
"1653","ENT",2013,"2Q","Fri",2013-04-12,"PLAYING WITH FIRE",4,1,"20:00:00","21:00:00","GV",704,92763.7372159091,60,110223.5,-108048.185287817,0.780756202753153,-124086,0.708905088297867,-17459.7627840909,"LS",101493.618607955,16037.8147121833,0.327160044999026,-116067.092643908,0.741740541360913
"1654","ENT",2013,"2Q","Fri",2013-04-19,"PLAYING WITH FIRE",5,1,"20:00:00","21:00:00","GV",749,32926.1895861148,60,36876.5,-167885.732917611,2.81732378941984,-197433,2.98899027836156,-3950.31041388518,"LS",34901.3447930574,29547.2670823891,4.41984577280828,-182659.366458805,2.90801455387311
"1655","ENT",2013,"2Q","Fri",2013-04-26,"PLAYING WITH FIRE",6,1,"20:00:00","21:00:00","GV",808,66184.8242574257,60,74534,-134627.0982463,0.497488509723142,-159775.5,0.494760780315024,-8349.17574257425,"LS",70359.4121287129,25148.4017537,0.473137772599718,-147201.29912315,0.496043723748149
"1656","BRVO",2013,"2Q","Sun",2013-06-02,"PRINCESSES LI",1,1,"21:00:00","22:00:00","GD",717,667793.993026499,60,732819,0,NA,0,NA,-65025.0069735007,"LS",700306.49651325,0,NA,0,NA
"1657","BRVO",2013,"2Q","Sun",2013-06-09,"PRINCESSES LI",2,1,"21:00:00","22:00:00","GD",719,457052.977746871,60,493956,-210741.015279629,1.46108662570916,-238863,1.48357141121881,-36903.0222531293,"LS",475504.488873435,28121.9847203714,1.762050992124,-224802.007639814,1.47276526909854
"1658","BRVO",2013,"2Q","Sun",2013-06-16,"PRINCESSES LI",3,1,"21:00:00","22:01:00","GD",775,428602.516129032,61,459648.901639344,-239191.476897467,1.0663795954228,-273170.098360656,1.07463761631606,-31046.385510312,"LS",444125.708884188,33978.6214631887,1.18864150034058,-256180.787629061,1.07065292407432
"1659","BRVO",2013,"2Q","Sun",2013-06-23,"PRINCESSES LI",4,1,"21:01:00","22:01:00","GD",719,490162.346314325,60,553285.366666667,-177631.646712174,0.87440930408429,-179533.633333333,0.830762802220044,-63123.0203523412,"LS",521723.856490496,1901.98662115948,0.491839353329685,-178582.640022754,0.851265862887139
