"","Show_Name","Network","Broadcast_Year","Cable_Qtr","DOW","Date","Episode_num","Season_num","Start_Time","End_Time","Genre","C3_Duration","C3_Impressions","LS_Duration","LS_Impressions","C3_Rebase","C3_Growth","LS_Rebase","LS_Growth","diff_C3_LS","higher_imps","avg_C3_LS","diff_C3_LS_rebase","diff_C3_LS_growth","avg_C3_LS_rebase","avg_C3_LS_growth","program_duration","unique_DOWs_total","unique_starts_total","unique_DOWs_season","unique_starts_season","change_DOW_overall","change_start_overall","change_DOW_season","change_start_season","C3_raw_cluster","C3_growth_cluster","LS_raw_cluster","LS_growth_cluster","raw_growth_C3_cluster","raw_growth_LS_cluster","C3_LS_raw_cluster","C3_LS_raw_diff_cluster","C3_LS_raw_avg_cluster","C3_LS_growth_cluster","C3_LS_growth_diff_cluster","C3_LS_growth_avg_cluster"
"610","MANZOD WITH CHILDREN","BRVO",2014,"4Q","Sun","2014-10-05",2,1,"21:30","22:00","GD",345,885927,30,881012.1,-55393,1.06252546767397,-110328.835483871,1.12522964835996,4914.90000000002,"C3",883469.55,54935.8354838709,-10.1774065563634,-82860.9177419355,1.09379034935832,30,1,4,1,4,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"611","MANZOD WITH CHILDREN","BRVO",2014,"4Q","Sun","2014-10-12",3,1,"21:00","21:30","GD",342,675377,30,699648,-265943,1.31175180676866,-291692.935483871,1.25922192302415,-24271,"LS",687512.5,25749.9354838709,-0.202500927032262,-278817.967741936,1.28502325412265,30,1,4,1,4,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"612","MANZOD WITH CHILDREN","BRVO",2014,"4Q","Sun","2014-10-19",4,1,"21:30","22:00","GD",315,620241,30,543011,-321079,1.08889447811415,-448329.935483871,1.28846008644392,77230,"C3",581626,127250.935483871,-0.314269066424964,-384704.467741936,1.18205255610994,30,1,4,1,4,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"613","MANZOD WITH CHILDREN","BRVO",2014,"4Q","Sun","2014-10-26",5,1,"21:30","22:00","GD",341,569376,30,519066,-371944,1.08933464002698,-472274.935483871,1.04613093517973,50310,"C3",544221,100330.935483871,1.53508248857086,-422109.467741936,1.0687312690984,30,1,4,1,4,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"614","MANZOD WITH CHILDREN","BRVO",2014,"4Q","Sun","2014-10-26",6,1,"22:00","22:30","GD",342,518402,30,480900,-422918,1.09832909595256,-510440.935483871,1.07936369307548,37502,"C3",499651,87522.9354838709,1.3415284518159,-466679.467741936,1.0892022631797,30,1,4,1,4,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"615","MANZOD WITH CHILDREN","BRVO",2014,"4Q","Sun","2014-11-02",7,1,"22:00","22:30","GD",374,840233,30,820011,-101087,0.616974101231444,-171329.935483871,0.586455547547533,20222,"C3",830122,70242.9354838709,1.85451488477895,-136208.467741936,0.601900684477703,30,1,4,1,4,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"616","MANZOD WITH CHILDREN","BRVO",2014,"4Q","Sun","2014-11-02",8,1,"22:30","23:00","GD",375,688246,30,643754,-253074,1.22083237679551,-347586.935483871,1.27379558029931,44492,"C3",666000,94512.9354838709,0.454508675716983,-300330.467741936,1.24642942942943,30,1,4,1,4,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"617","MANZOD WITH CHILDREN","BRVO",2015,"3Q","Sun","2015-08-16",1,2,"22:30","23:00","GD",344,547882,30,491147,0,NA,0,NA,56735,"C3",519514.5,0,NA,0,NA,30,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"618","MANZOD WITH CHILDREN","BRVO",2015,"3Q","Sun","2015-08-23",2,2,"22:30","23:00","GD",343,408094,30,360039,-139788,1.34253872882228,-131108,1.36414943936629,48055,"C3",384066.5,-8680,1.18062636562272,-135448,1.352668092635,30,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"619","MANZOD WITH CHILDREN","BRVO",2015,"3Q","Sun","2015-08-30",3,2,"22:30","23:00","GD",375,523912,30,464995,-23970,0.778936157217243,-26152,0.774285745008011,58917,"C3",494453.5,2182,0.815638949708912,-25061,0.776749482003869,30,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"620","MANZOD WITH CHILDREN","BRVO",2015,"3Q","Sun","2015-09-13",4,2,"22:30","23:00","GD",372,523086,30,447355,-24796,1.0015790902452,-43792,1.03943177118843,75731,"C3",485220.5,18996,0.777977314441906,-34294,1.01902846231765,30,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"621","MANZOD WITH CHILDREN","BRVO",2015,"3Q","Sun","2015-09-20",5,2,"22:30","23:00","GD",372,535592,30,476483,-12290,0.976650136671197,-14664,0.938868752925078,59109,"C3",506037.5,2374,1.28120929130928,-13477,0.958862732505002,30,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"622","MANZOD WITH CHILDREN","BRVO",2015,"3Q","Sun","2015-09-27",6,2,"22:30","23:00","GD",375,387842,30,346441,-160040,1.38095409986541,-144706,1.37536550235105,41401,"C3",367141.5,-15334,1.42771913721891,-152373,1.37831735175675,30,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"623","MANZOD WITH CHILDREN","BRVO",2015,"4Q","Sun","2015-10-04",7,2,"22:30","23:00","GD",314,439042,30,351694,-108840,0.883382455437065,-139453,0.985063720165826,87348,"C3",395368,30613,0.473977652607959,-124146.5,0.928607019283301,30,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"624","MANZOD WITH CHILDREN","BRVO",2015,"4Q","Sun","2015-10-11",8,2,"21:30","22:00","GD",314,419927,30,385643,-127955,1.04551981653954,-105504,0.91196780442015,34284,"C3",402785,-22451,2.54777738886944,-116729.5,0.981585709497623,30,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"625","MANZOD WITH CHILDREN","BRVO",2015,"4Q","Sun","2015-10-18",9,2,"21:00","21:30","GD",345,391392,30,400329,-156490,1.07290644673371,-90818,0.963315173269985,-8937,"LS",395860.5,-65672,-3.83618663981202,-123654,1.01749227316188,30,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"626","MANZOD WITH CHILDREN","BRVO",2015,"4Q","Sun","2015-10-25",10,2,"21:00","21:30","GD",374,574787,30,532696,26905,0.680933980761569,41549,0.75151493534774,42091,"C3",553741.5,-14644,-0.212325675322516,34227,0.714883208139538,30,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"627","MANZOD WITH CHILDREN","BRVO",2015,"4Q","Sun","2015-11-01",11,2,"21:00","21:30","GD",375,541318,30,512178,-6564,1.06182872174951,21031,1.04006029153927,29140,"C3",526748,-27595,1.44444063143445,7233.5,1.05124556714026,30,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"628","MANZOD WITH CHILDREN","BRVO",2015,"4Q","Sun","2015-11-01",12,2,"21:30","22:30","GD",779,448110.671373556,60,434148,-99771.3286264442,1.20800068951883,-56999,1.17973133585782,13962.6713735558,"C3",441129.335686778,-42772.3286264442,2.08699318492798,-78385.164313222,1.19408970881505,60,1,4,1,3,"No","Yes","No","Yes",2,1,4,1,1,3,1,1,3,1,3,1
"629","MARRIED TO JONAS","ENT",2012,"3Q","Sun","2012-09-02",3,1,"22:00","22:30","GV",359,1122647,30,1127998,0,NA,0,NA,-5351,"LS",1125322.5,0,NA,0,NA,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"630","MARRIED TO JONAS","ENT",2012,"3Q","Sun","2012-09-09",4,1,"22:00","22:30","GV",359,798483,30,953704,-324164,1.40597482977095,-174294,1.18275481700821,-155221,"LS",876093.5,-149870,0.034473428208812,-249229,1.28447762710259,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"631","MARRIED TO JONAS","ENT",2012,"3Q","Sun","2012-09-16",5,1,"22:00","22:30","GV",360,1305367,30,1449501,182720,0.611692343992149,321503,0.657953323247104,-144134,"LS",1377434,-138783,1.07692147584886,252111.5,0.636033015011972,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"632","MARRIED TO JONAS","ENT",2012,"3Q","Sun","2012-09-30",6,1,"22:00","22:30","GV",360,687188,30,692769,-435459,1.89957769926134,-435229,2.0923294777913,-5581,"LS",689978.5,-230,25.8258376635012,-435344,1.99634336432222,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"633","MARRIED TO JONAS","ENT",2012,"4Q","Sun","2012-10-07",7,1,"22:00","22:30","GV",358,483404,30,512847,-639243,1.42156043392276,-615151,1.35082977964188,-29443,"LS",498125.5,-24092,0.18955269503787,-627197,1.38514992707661,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"634","MARRIED TO JONAS","ENT",2012,"4Q","Sun","2012-10-14",8,1,"22:00","22:30","GV",327,532515,30,499211,-590132,0.907775367830014,-628787,1.0273151032329,33304,"C3",515863,38655,-0.884067979822244,-609459.5,0.965615870880447,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"635","MARRIED TO JONAS","ENT",2012,"4Q","Sun","2012-10-21",9,1,"22:00","22:30","GV",359,547160,30,462939,-575487,0.973234520067256,-665059,1.07835157547755,84221,"C3",505049.5,89572,0.395435817670177,-620273,1.02141077260744,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"636","MARRIED TO JONAS","ENT",2012,"4Q","Sun","2012-10-28",10,1,"22:30","23:00","GV",328,704903,30,625005,-417744,0.776220274278872,-502993,0.740696474428205,79898,"C3",664954,85249,1.05410648576936,-460368.5,0.759525470934832,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"637","MARRIED TO JONAS","ENT",2013,"2Q","Sun","2013-04-21",1,2,"22:30","23:00","GV",389,673066,30,600671,0,NA,0,NA,72395,"C3",636868.5,0,NA,0,NA,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"638","MARRIED TO JONAS","ENT",2013,"2Q","Sun","2013-04-28",2,2,"22:30","23:00","GV",388,436291,30,411041,-236775,1.54269971188954,-189630,1.4613408394783,25250,"C3",423666,-47145,2.86712871287129,-213202.5,1.50323249918568,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"639","MARRIED TO JONAS","ENT",2013,"2Q","Sun","2013-05-05",3,2,"22:00","22:30","GV",390,439967,30,445738,-233099,0.991644827907548,-154933,0.922158308243856,-5771,"LS",442852.5,-78166,-4.37532490036389,-194016,0.956675190949583,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"640","MARRIED TO JONAS","ENT",2013,"2Q","Sun","2013-05-12",4,2,"22:00","22:30","GV",389,446181,30,436465,-226885,0.986072916596628,-164206,1.02124568980331,9716,"C3",441323,-62679,-0.59396871140387,-195545.5,1.003465715587,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"641","MARRIED TO JONAS","ENT",2013,"2Q","Sun","2013-05-19",5,2,"22:00","22:30","GV",390,365648,30,348460,-307418,1.22024734170568,-252211,1.25255409516157,17188,"C3",357054,-55207,0.565278101000698,-279814.5,1.23601191976564,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"642","MARRIED TO JONAS","ENT",2013,"2Q","Sun","2013-05-26",6,2,"22:00","22:30","GV",389,418790,30,370322,-254276,0.873105852575276,-230349,0.940964890014636,48468,"C3",394556,-23927,0.354625732442024,-242312.5,0.90495138839607,30,1,2,1,2,"No","Yes","No","Yes",2,2,4,2,2,2,2,3,1,5,2,5
"643","MARRIED TO MED ATL","BRVO",2013,"1Q","Sun","2013-03-24",1,1,"21:00","22:00","GD",714,1058187.13445378,60,1195849.5,0,NA,0,NA,-137662.365546219,"LS",1127018.31722689,0,NA,0,NA,60,1,3,1,2,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"644","MARRIED TO MED ATL","BRVO",2013,"1Q","Sun","2013-03-31",2,1,"21:00","22:00","GD",718,684335.325905293,60,763205,-373851.808548489,1.54629915247168,-432644.5,1.56687849267235,-78869.6740947075,"LS",723770.162952646,58792.6914515111,1.74544103454659,-403248.154274244,1.55714945837112,60,1,3,1,2,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"645","MARRIED TO MED ATL","BRVO",2013,"2Q","Sun","2013-04-07",3,1,"21:00","22:00","GD",719,1130387.65229485,60,1220491.5,72200.5178410725,0.605398797939796,24642,0.625325944506783,-90103.8477051461,"LS",1175439.57614743,47558.5178410725,0.875319712791833,48421.2589205361,0.615744252311842,60,1,3,1,2,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"646","MARRIED TO MED ATL","BRVO",2013,"2Q","Sun","2013-04-14",4,1,"21:00","22:00","GD",719,1415544.35465925,60,1587689,357357.220205467,0.798553325845421,391839.5,0.768722023015842,-172144.645340751,"LS",1501616.67732962,-34482.2797945326,0.523419404227127,374598.360102734,0.782782712721166,60,1,3,1,2,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"647","MARRIED TO MED ATL","BRVO",2013,"2Q","Sun","2013-04-21",5,1,"21:00","22:00","GD",719,1273878.5340751,60,1370017.71666667,215691.399621323,1.11120826420629,174168.216666667,1.15888209377536,-96139.1825915622,"LS",1321948.12537089,41523.1829546564,1.79057737646981,194929.808143995,1.13591195335924,60,1,3,1,2,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"648","MARRIED TO MED ATL","BRVO",2013,"2Q","Sun","2013-04-28",6,1,"21:00","22:00","GD",702,1133151.02279202,60,1197294.5,74963.8883382415,1.12419131117787,1445,1.14426126292793,-64143.4772079771,"LS",1165222.76139601,73518.8883382415,1.49881463831222,38204.4441691206,1.13450249099761,60,1,3,1,2,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"649","MARRIED TO MED ATL","BRVO",2013,"2Q","Sun","2013-05-05",7,1,"21:00","22:00","GD",779,859645.480102696,61,849951.901639344,-198541.654351086,1.31816085702754,-345897.598360656,1.40866147565612,9693.57846335147,"C3",854798.69087102,147355.94400957,-6.61711022925996,-272219.626355871,1.36315459281843,60,1,3,1,2,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"650","MARRIED TO MED ATL","BRVO",2013,"2Q","Sun","2013-05-12",8,1,"21:00","22:00","GD",718,660109.495821727,60,661855,-398077.638632054,1.30227710030528,-533994.5,1.28419654099364,-1745.50417827303,"LS",660982.247910863,135916.861367946,-5.55345474620527,-466036.069316027,1.29322488398553,60,1,3,1,2,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"651","MARRIED TO MED ATL","BRVO",2013,"2Q","Sun","2013-05-19",9,1,"21:00","22:00","GD",807,739180.553903346,60,759553,-319006.580550436,0.893028763183673,-436296.5,0.871374347807197,-20372.4460966543,"LS",749366.776951673,117289.919449564,0.0856796562372393,-377651.540275218,0.88205438009896,60,1,3,1,2,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"652","MARRIED TO MED ATL","BRVO",2013,"2Q","Sun","2013-05-19",10,1,"22:00","23:00","GD",761,927132.710906702,60,944966.5,-131054.42354708,0.797275886405145,-250883,0.803788282441758,-17833.7890932983,"LS",936049.605453351,119828.57645292,1.1423509603077,-190968.71177354,0.800563103264957,60,1,3,1,2,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"653","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-04-06",1,2,"21:00","22:00","GD",715,1298746.35664336,60,1354066.5,0,NA,0,NA,-55320.1433566434,"LS",1326406.42832168,0,NA,0,NA,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"654","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-04-13",2,2,"21:30","22:30","GD",718,1151601.35654596,60,1236855.5,-147145.000097396,1.12777425040444,-117211,1.09476531413734,-85254.143454039,"LS",1194228.42827298,-29934.0000973956,0.64888509948454,-132178.000048698,1.11068066788516,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"655","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-04-20",3,2,"21:00","22:00","GD",716,1112150.55586592,60,1203311,-186595.800777435,1.03547253604466,-150755.5,1.02787683317114,-91160.4441340782,"LS",1157730.77793296,-35840.3007774348,0.935209829919737,-168675.650388717,1.03152516201149,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"656","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-04-27",4,2,"21:00","22:00","GD",713,1038007.10659187,60,1083900.5,-260739.250051491,1.07142865285142,-270166,1.11016740005194,-45893.3934081347,"LS",1060953.80329593,9426.74994850869,1.98635222554538,-265452.625025745,1.09121695434465,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"657","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-05-04",5,2,"22:00","23:00","GD",747,1276290.89692102,60,1302011,-22455.4597223392,0.813299780713003,-52055.5,0.832481830030622,-25720.1030789826,"LS",1289150.94846051,29600.0402776608,1.78433940436409,-37255.4798611696,0.822986481577594,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"658","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-05-11",6,2,"21:30","22:30","GD",718,658176.270194986,60,625406.5,-640570.086448371,1.93913234906344,-728660,2.08186355594321,32769.770194986,"C3",641791.385097493,88089.9135516294,-0.784872854644489,-684615.043224185,2.00867599409219,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"659","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-05-18",7,2,"21:00","22:00","GD",718,831918.158774373,60,877996.5,-466828.197868983,0.791155071268846,-476070,0.712310926068612,-46078.3412256268,"LS",854957.329387187,9241.80213101662,-0.711175127475312,-471449.098934492,0.750670662777421,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"660","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-05-25",8,2,"21:00","22:00","GD",719,501401.062586926,60,466445,-797345.29405643,1.65918706769822,-887621.5,1.88231517113486,34956.0625869263,"C3",483923.031293463,90276.2059435697,-1.31817881693747,-842483.397028215,1.76672171833194,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"661","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-06-01",9,2,"21:00","22:00","GD",718,936696.906685237,60,998002.5,-362049.44995812,0.535286343969336,-356064,0.46737858873099,-61305.5933147633,"LS",967349.703342618,-5985.44995811989,-0.570193691910789,-359056.72497906,0.500256556260157,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"662","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-06-08",10,2,"21:00","22:00","GD",718,965463.727019499,60,999981.5,-333282.629623858,0.970204141772298,-354085,0.998020963387823,-34517.7729805014,"LS",982722.613509749,20802.370376142,1.77605876686755,-343683.814811929,0.9843568165057,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"663","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-06-15",11,2,"21:00","22:00","GD",715,805802.18041958,60,845033,-492944.176223776,1.1981398790914,-509033.5,1.18336384496227,-39230.8195804196,"LS",825417.59020979,16089.3237762238,0.879863672226963,-500988.838111888,1.19057629152291,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"664","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-06-22",12,2,"21:30","22:30","GD",718,927131.791086351,60,884846.5,-371614.565557006,0.869134451182388,-469220,0.955005190165752,42285.2910863509,"C3",905989.145543176,97605.4344429943,-0.927765153615857,-420417.282778503,0.911067858009403,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"665","MARRIED TO MED ATL","BRVO",2014,"2Q","Sun","2014-06-29",13,2,"21:00","22:00","GD",717,401733.933054393,60,355245.5,-897012.423588963,2.30782544067748,-998821,2.49080283916334,46488.4330543933,"C3",378489.716527197,101808.576411037,0.909587359868108,-947916.711794481,2.39369553777051,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"666","MARRIED TO MED ATL","BRVO",2014,"3Q","Sun","2014-07-06",14,2,"22:00","23:00","GD",718,1037019.86908078,60,1026119.1,-261726.487562577,0.387392705802727,-327947.4,0.346202989497028,10900.76908078,"C3",1031569.48454039,66220.9124374234,4.26469295055161,-294836.943781288,0.366906662323218,60,1,3,1,3,"No","Yes","No","Yes",4,2,3,2,5,5,5,3,5,5,1,5
"667","MR ROBOT","USA",2015,"2Q","Wed","2015-06-24",1,1,"22:00","23:00","GD",180,874654.166666667,70,577855.457142857,0,NA,0,NA,296798.709523809,"C3",726254.811904762,0,NA,0,NA,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"668","MR ROBOT","USA",2015,"3Q","Wed","2015-07-01",2,1,"22:00","23:00","GD",888,1010330.55405405,67,704586.28358209,135676.387387387,0.865710893486323,126730.826439232,0.820134411650852,305744.270471964,"C3",857458.418818072,8945.56094815501,0.970741689012369,131203.60691331,0.846985458380405,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"669","MR ROBOT","USA",2015,"3Q","Wed","2015-07-08",3,1,"22:00","23:00","GD",936,990817.907051282,65,753710.615384615,116163.740384615,1.01969347431441,175855.158241758,0.934823351562512,237107.291666667,"C3",872264.261217949,-59691.4178571429,1.2894764573575,146009.449313187,0.983025966948132,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"670","MR ROBOT","USA",2015,"3Q","Wed","2015-07-15",4,1,"22:00","23:00","GD",777,810327.23037323,64,541358.875,-64326.9362934362,1.22273801238904,-36496.5821428571,1.39225687467415,268968.35537323,"C3",675843.052686615,-27830.3541505791,0.881543448996622,-50411.7592181468,1.29063139400563,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"671","MR ROBOT","USA",2015,"3Q","Wed","2015-07-22",5,1,"22:00","23:00","GD",897,797893.688963211,65,609533.230769231,-76760.477703456,1.01558295495002,31677.7736263736,0.888153176352346,188360.45819398,"C3",703713.459866221,-108438.25132983,1.42794489858502,-22541.3520385412,0.960395233615535,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"672","MR ROBOT","USA",2015,"3Q","Wed","2015-07-29",6,1,"22:00","23:00","GD",898,638088.988864143,65,533038.661538462,-236565.177802524,1.25044265437574,-44816.7956043956,1.14350660608743,105050.327325681,"C3",585563.825201302,-191748.382198129,1.79304970283451,-140690.98670346,1.20177072008214,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"673","MR ROBOT","USA",2015,"3Q","Wed","2015-08-05",7,1,"22:00","23:00","GD",864,792482.5,65,596205.2,-82171.6666666666,0.805177387341856,18349.7428571428,0.894052352341881,196277.3,"C3",694343.85,-100521.409523809,0.535213839428609,-31910.961904762,0.843334070289961,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"674","MR ROBOT","USA",2015,"3Q","Wed","2015-08-12",8,1,"22:00","23:00","GD",866,760459.583140878,65,562065.153846154,-114194.583525789,1.04210995241438,-15790.3032967033,1.06074037132569,198394.429294724,"C3",661262.368493516,-98404.2802290858,0.989328685778881,-64992.4434112462,1.05002776973662,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"675","MR ROBOT","USA",2015,"3Q","Wed","2015-08-19",9,1,"22:00","23:00","GD",865,815484.704046243,69,622303.811594203,-59169.4626204239,0.932524643770333,44448.3544513457,0.903200564377501,193180.89245204,"C3",718894.257820223,-103617.81707177,1.02698784945296,-7360.55408453918,0.919832591928813,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"676","MR ROBOT","USA",2015,"3Q","Wed","2015-09-02",10,1,"22:00","23:00","GD",867,745284.043829296,74,588885.324324324,-129370.12283737,1.09419316138348,11029.8671814672,1.05674871811116,156398.719504972,"C3",667084.68407681,-140399.990018838,1.2351820594407,-59170.1278279516,1.07766566221665,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"677","MR ROBOT","USA",2016,"3Q","Wed","2016-07-13",1,2,"22:00","23:30","GD",210,875367.714285714,91,550955.516483516,0,NA,0,NA,324412.197802198,"C3",713161.615384615,0,NA,0,NA,90,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"678","MR ROBOT","USA",2016,"3Q","Wed","2016-07-20",2,2,"22:00","23:30","GD",936,582468.036324786,85,379334.729411765,-292899.677960928,1.50285965871886,-171620.787071752,1.45242571735492,203133.306913022,"C3",480901.382868276,-121278.890889176,1.59704089266417,-232260.23251634,1.48296852700039,90,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"679","MR ROBOT","USA",2016,"3Q","Wed","2016-07-27",3,2,"22:00","23:30","GD",976,460988.944672131,88,332783.670454545,-414378.769613583,1.26351844888396,-218171.846028971,1.1398838437404,128205.274217586,"C3",396886.307563338,-196206.923584612,1.58443798940963,-316275.307821277,1.21168549709045,90,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"680","MR ROBOT","USA",2016,"3Q","Wed","2016-08-03",4,2,"22:00","23:00","GD",808,459272.003712871,71,310236.126760563,-416095.710572843,1.00373839673522,-240719.389722953,1.07267865264249,149035.876952308,"C3",384754.065236717,-175376.32084989,0.860230951360872,-328407.550147898,1.03153246040209,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"681","MR ROBOT","USA",2016,"3Q","Wed","2016-08-10",5,2,"22:00","23:00","GD",809,373612.823238566,70,277951.185714286,-501754.891047148,1.22927259223008,-273004.330769231,1.11615327692635,95661.6375242804,"C3",325782.004476426,-228750.560277917,1.55794821005944,-387379.610908189,1.18101693755328,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
"682","MR ROBOT","USA",2016,"3Q","Wed","2016-08-17",6,2,"22:00","23:00","GD",828,476349.934782609,69,317349.536231884,-399017.779503106,0.784324287582975,-233605.980251632,0.875851873031223,159000.398550725,"C3",396849.735507246,-165411.799251473,0.601644010934741,-316311.879877369,0.820920301383135,60,1,1,1,1,"No","No","No","No",2,2,4,2,2,2,2,2,1,5,5,5
